T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
17.4,22.1,14.6,1012.6,92.0,1.9,6.7,16.5,20.416666666666668
16.1,22.1,12.8,1013.8,84.0,1.8,5.6,13.0,61.0
16.8,23.4,10.7,1014.0,71.0,2.1,6.7,18.3,87.0
18.8,27.1,9.7,1015.6,65.0,2.6,3.7,14.8,95.375
20.2,27.3,14.0,1016.4,65.0,2.7,5.0,18.3,81.0
18.6,27.3,12.5,1014.0,79.0,2.6,3.9,13.0,49.0
19.4,27.6,14.0,1015.2,79.0,2.3,7.8,18.3,34.0
18.1,24.1,13.3,1021.1,60.0,2.7,12.2,20.6,47.0
17.7,23.6,10.0,1019.1,73.0,1.9,8.5,14.8,81.0
18.3,26.0,12.2,1018.1,73.0,1.4,6.1,13.0,111.0
20.6,28.5,12.5,1017.0,65.0,2.1,5.4,11.1,133.0
21.3,28.3,14.2,1014.7,70.0,1.6,4.1,9.4,128.0
21.6,27.3,15.8,1015.3,71.0,2.6,7.8,20.6,56.0
17.7,27.3,16.0,1015.3,92.0,1.9,11.5,18.3,20.0
20.5,26.6,14.2,1017.5,81.0,2.6,8.5,16.5,34.0
20.8,26.9,14.5,1015.8,74.0,2.6,13.1,20.6,56.0
20.3,25.8,14.5,1013.5,74.0,3.1,12.2,27.8,48.0
21.1,28.3,14.0,1014.8,69.0,2.4,5.4,13.0,59.0
22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,83.0
24.9,31.7,15.8,1014.8,65.0,2.6,5.9,13.0,89.0
24.9,31.7,18.2,1012.0,68.0,2.4,10.2,24.1,65.0
24.8,32.8,19.0,1010.0,69.0,2.7,7.6,18.3,58.0
25.8,34.6,17.0,1010.2,67.0,2.6,1.5,7.6,67.0
26.8,35.1,18.5,1011.7,68.0,2.3,2.6,11.1,101.0
28.6,36.5,20.3,1012.4,59.0,1.8,9.3,55.4,109.0
27.7,35.6,20.4,1011.7,54.0,2.7,7.4,24.1,42.0
26.9,36.1,17.6,1009.6,56.0,2.7,3.7,13.0,84.0
25.0,36.1,20.0,1008.4,60.0,1.9,13.3,22.2,97.0
23.4,30.1,18.9,1010.5,73.0,3.4,14.8,25.9,21.0
25.1,30.8,19.0,1010.4,70.0,2.1,3.7,11.1,47.0
26.4,32.5,20.3,1007.4,64.0,1.9,2.4,9.4,81.0
28.7,34.7,21.0,1004.7,53.0,1.9,9.4,18.3,52.0
24.4,34.7,19.0,1004.6,76.0,3.1,7.0,14.8,28.0
21.0,30.4,17.0,1005.5,81.0,2.3,1.5,7.6,23.0
25.1,31.4,17.4,1007.6,64.0,2.6,2.8,11.1,90.0
23.9,31.4,19.2,1010.2,69.0,1.9,9.8,13.0,49.0
25.2,32.2,18.2,1012.0,56.0,2.6,6.7,16.5,75.0
25.8,32.5,18.6,1010.3,58.0,2.7,9.1,24.1,53.0
27.1,34.7,18.3,1008.6,55.0,2.7,6.3,20.6,76.0
28.3,36.2,19.2,1008.5,50.0,2.7,8.1,22.2,69.0
24.3,36.2,20.2,1012.5,69.0,2.1,5.4,11.1,41.0
24.9,32.2,19.0,1013.7,74.0,2.3,7.0,13.0,54.0
26.4,32.5,20.0,1012.8,68.0,2.6,3.0,11.1,52.0
27.6,34.3,20.8,1013.0,65.0,3.1,5.9,14.8,51.0
25.2,34.3,21.2,1013.9,64.0,2.6,8.1,22.2,45.0
28.0,35.3,20.0,1007.1,54.0,2.7,8.3,20.6,56.0
30.2,38.0,21.8,1002.4,50.0,2.3,5.6,14.8,100.0
32.0,40.6,21.6,1003.9,45.0,2.7,4.3,9.4,94.0
32.8,40.6,26.0,1005.8,45.0,1.9,7.2,11.1,92.0
31.8,39.6,25.4,1005.6,35.0,1.9,11.1,27.8,80.0
30.8,38.6,21.0,1003.4,33.0,2.7,11.3,27.8,76.0
30.9,39.5,21.1,1004.0,38.0,2.7,8.1,33.5,56.875
31.1,39.5,22.7,1004.2,47.0,2.6,2.6,9.4,98.0
30.4,39.1,22.2,1005.9,51.0,1.9,13.0,22.2,71.0
28.8,37.1,22.8,1008.0,59.0,1.9,15.7,25.9,31.0
30.2,37.1,23.5,1006.7,59.0,1.9,17.6,33.5,47.0
31.1,37.1,24.0,1004.7,56.0,2.3,12.4,25.9,38.0
31.4,37.2,24.7,1005.1,54.0,2.6,9.1,11.1,41.0
32.7,39.4,25.2,1003.9,52.0,2.6,15.0,27.8,48.0
31.2,39.4,24.2,1005.8,52.0,2.7,5.4,14.8,48.0
30.2,37.6,23.6,1006.3,47.0,2.6,4.4,11.1,56.0
30.9,38.9,21.7,1006.7,44.0,2.7,3.0,11.1,103.0
30.8,39.5,22.0,1006.6,43.0,4.2,3.9,13.0,76.0
32.3,40.8,21.3,1004.1,34.0,2.6,7.6,20.6,136.0
34.2,42.7,24.5,1002.0,27.0,2.7,11.3,22.2,117.91666666666669
35.7,42.7,27.6,1003.4,21.0,1.9,14.4,27.8,76.0
34.1,42.7,27.0,1003.2,29.0,1.9,12.2,27.8,86.0
35.1,42.7,25.7,1001.6,35.0,2.3,8.3,18.3,77.0
35.1,42.6,26.2,1001.4,33.0,2.3,6.9,14.8,73.0
34.4,42.3,28.2,1003.5,40.0,1.9,10.4,27.8,74.0
33.1,39.8,26.0,1004.9,54.0,1.9,5.9,11.1,73.0
28.3,38.7,23.8,1006.5,65.0,2.4,7.8,14.8,48.0
29.9,35.9,22.0,1007.4,56.0,2.6,4.4,11.1,55.0
28.7,35.8,24.2,1006.5,58.0,1.9,7.0,18.3,67.0
30.1,37.0,22.0,1003.5,58.0,1.9,4.3,11.1,75.0
33.2,40.3,24.8,1001.1,47.0,2.7,8.3,11.1,63.0
35.6,42.4,28.1,1000.0,43.0,2.6,5.6,11.1,32.583333333333336
31.4,41.5,24.9,1002.2,50.0,1.8,14.8,50.0,18.875
33.2,41.5,22.4,1002.0,38.0,2.4,14.6,22.2,61.0
35.8,42.6,27.0,1000.4,30.0,2.6,11.3,24.1,68.91666666666667
36.3,43.6,27.0,998.2,26.0,2.7,12.4,18.3,42.0
37.3,44.5,29.3,996.2,29.0,2.7,12.8,22.2,43.125
36.2,44.5,27.5,997.3,36.0,2.3,5.2,14.8,60.75
37.8,45.5,28.0,996.7,29.0,2.6,10.9,22.2,77.0
35.3,45.5,24.4,999.2,33.0,2.3,17.0,55.4,63.0
33.8,45.0,24.8,1001.3,26.0,2.6,6.7,18.3,63.0
35.1,41.1,29.0,1000.3,37.0,1.9,8.0,31.7,139.0
35.1,42.0,27.0,1001.9,35.0,1.9,8.0,14.8,60.08333333333334
35.3,42.6,27.6,1001.8,36.0,1.9,9.6,25.9,81.0
35.3,40.6,28.9,1000.7,30.0,1.9,15.2,27.8,63.625
30.1,40.6,23.5,1002.2,47.0,1.9,14.3,29.4,25.0
31.6,39.9,22.2,1003.4,46.0,1.9,8.5,20.6,20.0
28.7,34.1,23.6,1004.3,59.0,1.9,6.7,11.1,40.0
31.8,38.6,23.7,1004.1,55.0,1.9,4.8,13.0,70.0
32.8,38.8,26.0,1003.5,47.0,1.9,5.9,18.3,108.0
33.3,38.8,25.8,1001.3,45.0,2.3,7.8,18.3,76.0
35.1,42.5,26.0,999.4,42.0,2.6,7.2,16.5,64.0
36.3,42.9,27.7,998.7,38.0,2.6,6.3,22.2,63.0
37.6,42.4,30.0,998.8,32.0,1.9,18.7,27.8,73.0
36.7,42.4,31.6,999.8,42.0,1.9,19.1,27.8,29.0
35.8,41.7,29.6,1000.0,43.0,2.6,18.3,29.4,56.0
35.9,41.6,29.0,998.5,43.0,2.7,12.8,22.2,30.0
31.9,41.6,28.0,998.8,52.0,2.3,9.4,14.8,31.0
27.0,39.7,20.5,1000.2,82.0,1.9,3.9,13.0,54.0
30.8,34.9,25.5,999.4,66.0,1.9,3.1,9.4,77.0
32.3,38.6,26.0,999.3,58.0,1.9,2.8,13.0,82.0
33.8,39.7,26.2,998.1,56.0,1.9,3.1,11.1,87.0
35.1,41.1,27.7,997.3,52.0,1.9,3.0,7.6,92.0
35.9,41.6,29.0,996.7,54.0,1.9,8.5,18.3,75.0
33.0,42.3,27.2,997.8,56.0,1.9,13.0,25.9,32.0
30.4,34.4,25.3,997.0,70.0,1.9,5.6,20.6,28.0
32.1,38.2,28.6,995.5,65.0,2.7,4.4,14.8,28.125
31.6,39.4,27.2,994.9,67.0,2.6,3.7,14.8,52.0
29.8,35.2,24.2,995.5,75.0,1.3,7.4,9.4,93.0
26.5,36.8,22.4,994.9,86.0,1.8,6.3,11.1,28.0
31.5,36.8,24.0,994.7,62.0,1.8,11.7,22.2,51.0
32.7,38.0,27.0,996.9,56.0,1.9,14.1,29.4,40.0
34.4,39.0,27.0,999.7,56.0,1.9,9.1,20.6,52.0
31.1,39.0,26.2,1004.0,64.0,1.9,11.7,18.3,30.0
31.1,36.2,27.7,1002.3,65.0,1.9,10.0,14.8,37.0
31.9,37.8,25.0,1001.8,61.0,1.9,4.3,9.4,37.0
33.8,38.9,27.0,1001.1,54.0,1.9,7.0,13.0,37.0
33.4,39.8,27.6,999.7,54.0,1.9,13.0,25.9,34.0
34.1,39.8,26.6,997.8,60.0,1.9,16.9,27.8,71.0
35.3,38.4,31.2,995.3,56.0,1.8,13.5,25.9,111.0
27.8,38.4,25.6,997.9,85.0,1.9,9.3,13.0,32.0
28.3,33.6,23.3,998.4,87.0,1.9,1.7,7.6,42.0
31.2,35.8,24.8,998.6,77.0,1.9,2.8,11.1,45.0
29.7,35.8,25.2,998.9,82.0,1.9,2.6,9.4,40.0
27.0,33.4,26.0,998.6,93.0,1.4,5.0,20.6,28.0
25.5,27.9,23.0,999.6,99.0,0.6,3.1,11.1,20.0
25.5,26.6,23.0,998.7,96.0,1.8,7.4,18.3,19.0
29.9,33.7,23.3,1000.6,78.0,2.6,4.8,11.1,26.0
31.1,35.6,26.4,998.5,73.0,1.9,10.9,18.3,30.0
33.4,37.0,27.0,994.1,61.0,1.9,17.2,29.4,10.208333333333334
30.9,37.5,27.0,997.3,80.0,1.9,4.4,13.0,25.08333333333333
29.6,34.8,27.2,997.9,83.0,1.9,4.1,14.8,47.0
30.1,34.7,26.0,997.7,76.0,1.9,0.7,5.4,43.0
29.1,34.7,24.4,999.2,82.0,1.9,4.8,11.1,19.416666666666668
31.5,35.7,25.7,999.9,74.0,1.9,8.1,13.0,8.416666666666666
32.3,36.7,27.5,1001.0,70.0,1.9,8.0,11.1,20.0
32.1,36.7,27.6,1001.7,72.0,1.9,8.7,14.8,19.0
32.0,36.5,27.8,1000.9,71.0,1.9,6.7,14.8,15.75
29.7,34.7,24.6,1000.2,74.0,2.7,11.3,18.3,4.833333333333333
29.5,34.7,24.5,1000.1,68.0,2.6,11.5,18.3,8.291666666666666
28.6,34.1,24.2,997.9,75.0,1.9,10.9,18.3,9.0
29.0,32.0,25.2,998.8,74.0,1.9,10.0,14.8,5.041666666666667
28.9,31.6,25.0,999.7,77.0,1.9,4.1,14.8,15.375
28.4,32.6,25.4,1002.7,77.0,1.9,0.9,7.6,19.0
29.8,33.9,25.0,1003.5,75.0,1.9,2.6,7.6,25.0
31.6,35.5,25.4,1001.9,63.0,1.9,5.4,11.1,22.0
31.2,36.8,26.0,999.6,73.0,1.9,1.9,9.4,27.125
29.9,36.8,26.5,998.5,82.0,1.9,3.7,11.1,42.0
29.8,35.1,25.5,998.2,83.0,1.8,3.0,5.4,35.0
29.4,34.4,26.4,999.9,86.0,1.8,2.2,14.8,31.0
28.8,34.4,25.3,1001.7,88.0,1.6,1.7,7.6,47.0
27.5,30.8,25.0,1000.2,92.0,1.3,3.0,7.6,33.0
28.4,34.6,26.4,1003.0,90.0,1.4,0.4,3.5,49.625
31.9,35.8,28.0,1001.8,75.0,1.9,0.4,3.5,39.04166666666666
30.9,35.8,28.6,1001.8,78.0,1.9,3.3,14.8,41.0
28.4,34.6,26.4,1002.4,87.0,1.8,2.4,14.8,31.0
30.7,35.2,26.5,1001.4,77.0,1.9,0.7,5.4,37.0
29.3,35.2,26.7,1002.3,77.0,1.9,4.8,16.5,34.0
31.6,35.6,25.8,1002.7,67.0,2.9,13.0,22.2,12.25
30.9,35.5,27.7,1001.5,66.0,1.9,14.6,27.8,14.0
29.5,34.5,27.6,1002.0,77.0,1.9,8.5,18.3,23.0
30.1,33.6,26.3,1000.8,72.0,1.9,5.7,14.8,26.0
30.0,35.2,25.1,1000.9,74.0,1.8,5.6,13.0,25.0
30.7,35.2,23.6,1001.9,71.0,2.6,7.2,16.5,24.20833333333333
32.0,35.6,27.0,1000.9,64.0,3.4,10.0,20.6,27.0
31.9,36.2,28.0,1001.1,68.0,2.6,4.8,14.8,29.0
32.4,36.9,28.1,1001.9,68.0,2.7,5.4,11.1,36.0
32.2,36.9,28.6,1002.5,69.0,1.9,2.2,7.6,57.0
32.3,37.0,27.5,1001.3,65.0,1.9,5.7,11.1,38.0
32.7,37.0,29.2,1001.3,63.0,1.9,9.3,18.3,28.0
32.2,36.8,28.4,1002.0,61.0,2.6,14.6,24.1,27.0
32.1,36.6,28.0,1000.8,56.0,1.9,15.4,25.9,44.0
31.9,36.6,27.5,1001.7,54.0,1.9,12.8,24.1,62.0
31.4,36.5,27.6,1005.5,56.0,1.9,11.7,25.9,60.0
31.9,37.1,26.9,1008.0,49.0,3.1,11.3,22.2,54.0
31.0,37.1,26.5,1007.1,54.0,2.6,7.6,22.2,43.0
32.0,36.6,25.5,1006.1,49.0,1.9,8.7,24.1,37.0
31.5,36.9,26.6,1005.7,53.0,1.9,9.4,22.2,34.0
31.9,36.9,26.8,1005.8,54.0,2.7,11.9,35.2,39.0
31.0,36.7,26.4,1005.7,54.0,2.6,10.2,31.7,38.0
31.5,37.6,25.5,1006.7,52.0,2.6,8.5,18.3,31.375
30.9,37.5,25.5,1006.3,55.0,2.7,6.1,14.8,16.583333333333332
32.3,37.8,25.7,1006.4,59.0,1.9,3.1,7.6,66.0
32.2,37.9,27.3,1005.8,61.0,1.9,1.3,3.5,69.0
31.8,37.9,26.8,1003.5,59.0,1.9,2.6,9.4,94.375
32.9,38.0,27.5,1003.3,62.0,1.9,0.4,3.5,85.0
32.4,38.0,28.3,1003.5,62.0,1.9,1.3,5.4,80.0
31.6,37.5,26.5,1004.5,65.0,1.9,1.1,5.4,93.0
31.2,36.5,27.2,1005.3,73.0,3.1,7.4,14.8,39.5
30.4,35.9,26.0,1003.6,78.0,1.6,2.0,7.6,51.0
29.1,34.8,27.2,1003.4,76.0,1.9,4.6,11.1,39.0
30.2,36.5,26.2,1002.3,70.0,1.9,5.7,14.8,23.0
30.1,35.8,26.5,1002.3,70.0,1.9,10.2,14.8,19.0
28.6,35.2,25.2,1006.5,68.0,1.9,13.7,24.1,11.0
28.3,33.7,24.6,1004.6,59.0,1.9,11.5,25.9,32.0
28.4,33.9,23.5,1003.8,55.0,2.6,8.5,20.6,43.0
29.4,35.1,23.7,1005.3,60.0,2.3,6.3,14.8,50.0
28.6,35.2,25.0,1007.2,64.0,2.3,3.0,9.4,55.0
28.3,35.2,23.8,1008.9,63.0,1.9,3.9,11.1,47.0
29.1,34.3,22.7,1010.6,59.0,2.6,9.4,18.3,51.0
28.9,35.0,22.5,1011.5,54.0,3.5,8.3,14.8,35.0
28.1,35.3,21.5,1011.8,56.0,2.6,5.6,13.0,57.0
29.1,37.2,22.4,1008.0,60.0,3.1,3.0,9.4,75.0
28.9,37.2,22.0,1009.5,65.0,2.3,1.5,7.6,88.0
28.4,36.8,22.8,1008.9,68.0,2.6,4.6,14.8,93.0
28.6,35.6,22.7,1009.0,72.0,1.9,6.5,18.3,112.0
28.5,35.4,23.2,1007.3,70.0,1.9,4.4,14.8,97.0
28.6,36.0,21.8,1004.3,65.0,1.9,6.1,24.1,80.0
28.6,36.9,20.2,1005.0,60.0,2.6,6.7,18.3,69.0
28.6,36.9,21.2,1008.5,56.0,3.2,6.9,18.3,55.0
29.3,36.8,21.5,1010.1,61.0,2.6,3.1,13.0,62.0
29.6,35.5,25.0,1011.0,69.0,1.9,3.7,9.4,81.0
28.2,34.9,22.9,1012.7,70.0,1.9,3.9,9.4,65.0
27.6,34.9,21.5,1013.6,71.0,1.8,0.4,3.5,84.0
28.1,35.3,21.8,1013.6,69.0,1.9,0.9,3.5,115.0
28.2,35.3,22.6,1012.1,69.0,1.9,3.7,11.1,140.0
28.2,36.1,21.9,1011.7,70.0,1.9,3.5,9.4,141.95833333333334
27.7,36.2,22.9,1009.9,69.0,1.9,3.0,9.4,153.0
26.6,36.2,21.0,1012.0,68.0,1.6,2.0,7.6,162.0
24.7,33.6,17.8,1012.1,61.0,1.9,4.4,14.8,115.0
24.1,33.2,17.3,1011.9,58.0,1.9,4.8,14.8,100.625
24.9,33.7,18.0,1011.6,58.0,1.9,1.3,5.4,91.125
25.4,34.4,20.3,1015.0,59.0,1.9,5.6,16.5,49.33333333333334
24.7,33.3,18.5,1014.0,61.0,2.3,3.5,7.6,107.0
20.8,26.3,17.6,1015.7,65.0,1.9,8.0,24.1,80.0
22.1,28.8,15.3,1016.8,69.0,1.9,1.9,3.5,84.0
22.4,29.7,15.9,1016.8,71.0,2.7,1.5,5.4,97.0
22.3,29.8,15.6,1016.0,73.0,1.6,1.1,5.4,273.0
22.9,31.4,16.2,1016.1,73.0,1.4,0.9,3.5,256.0
23.4,31.8,17.3,1015.8,75.0,1.6,0.4,3.5,185.0
23.9,31.8,18.6,1014.2,73.0,1.8,0.4,1.9,249.5
23.8,31.9,17.5,1012.2,72.0,1.6,0.9,3.5,269.0
22.2,31.9,19.6,1012.4,79.0,1.9,5.0,9.4,135.0
23.0,30.2,17.4,1012.4,79.0,1.4,2.2,7.6,166.0
21.9,30.2,16.1,1014.8,79.0,0.5,1.1,7.6,365.0
21.9,29.0,17.1,1016.0,75.0,1.1,1.9,5.4,241.0
22.1,29.8,16.1,1015.0,77.0,1.3,0.7,3.5,176.875
22.7,29.8,16.0,1013.4,77.0,1.0,0.7,5.4,205.0
21.8,29.4,15.4,1014.4,64.0,1.4,4.6,13.0,113.625
21.9,29.3,16.5,1015.2,65.0,1.6,5.7,16.5,296.0
22.3,29.3,16.1,1014.9,64.0,0.8,5.4,18.3,353.0
22.4,29.8,16.5,1012.0,65.0,1.1,3.5,13.0,257.0
21.9,32.0,16.0,1012.4,56.0,1.9,2.8,7.6,160.0
19.9,29.2,13.9,1013.5,55.0,2.4,5.0,14.8,130.0
18.6,28.6,11.0,1016.4,62.0,1.4,4.4,11.1,174.0
18.5,27.7,11.5,1017.6,68.0,1.3,0.9,7.6,207.0
18.6,27.7,11.4,1016.4,69.0,1.1,0.4,3.5,268.0
18.8,28.5,11.5,1015.4,69.0,0.8,1.3,3.5,278.0
18.7,29.2,11.8,1015.1,68.0,1.3,0.4,3.5,256.0
18.5,29.3,11.1,1016.1,66.0,1.0,1.7,13.0,280.0
19.3,28.0,13.0,1014.7,61.0,1.9,5.7,18.3,157.0
20.0,29.1,11.9,1012.6,64.0,1.4,0.9,7.6,156.0
18.4,29.1,13.5,1011.4,71.0,1.3,2.6,7.6,200.0
19.1,24.5,14.7,1015.7,84.0,0.5,1.3,5.4,267.0
18.2,24.5,12.2,1018.1,85.0,0.3,1.1,5.4,272.0833333333333
19.7,28.0,14.0,1016.7,84.0,0.5,0.9,7.6,337.0
19.3,28.0,13.8,1014.7,81.0,0.6,1.7,7.6,212.0
17.9,26.2,13.5,1016.2,75.0,0.8,2.0,11.1,190.0
17.6,24.6,11.2,1016.1,75.0,0.8,7.0,18.3,236.0
17.7,26.7,12.4,1014.9,71.0,1.3,4.6,14.8,187.0
17.4,27.6,10.1,1015.8,74.0,1.0,0.9,7.6,252.0
17.2,27.6,10.5,1016.4,78.0,0.6,1.5,9.4,312.0
17.8,26.2,11.0,1017.1,79.0,0.6,2.0,7.6,286.0
20.2,27.0,12.0,1015.8,68.0,1.0,1.3,5.4,288.0
19.2,26.9,11.6,1015.4,78.0,1.0,4.8,14.8,302.0
20.1,25.5,13.7,1011.7,74.0,1.0,3.7,9.4,261.0
18.3,25.5,13.4,1011.3,76.0,1.0,6.3,18.3,269.0
13.7,22.2,10.8,1014.3,91.0,0.5,6.5,14.8,249.0
14.8,21.0,6.8,1016.4,63.0,2.4,5.4,13.0,163.0
14.6,21.3,6.0,1017.1,59.0,2.6,8.1,14.8,161.0
15.2,22.2,7.0,1016.5,60.0,2.4,7.0,14.8,157.0
15.3,23.3,5.2,1016.3,56.0,2.6,1.7,7.6,162.0
13.6,23.3,5.4,1016.9,72.0,1.3,1.7,7.6,244.0
14.4,21.2,6.4,1018.7,68.0,1.1,5.9,14.8,239.79166666666663
14.4,21.1,6.8,1019.1,65.0,1.6,5.6,13.0,245.0
12.6,21.0,0.0,1018.9,68.0,1.4,2.6,9.4,264.0
13.7,21.0,5.6,1018.8,71.0,1.3,1.5,7.6,253.0
13.6,21.0,6.0,1020.9,75.0,0.8,0.4,5.4,338.0
13.6,20.4,6.5,1020.6,80.0,0.6,4.6,9.4,431.0
13.1,19.2,6.7,1021.3,67.0,1.3,8.5,18.3,215.0
13.3,19.3,5.5,1021.9,62.0,1.9,7.8,14.8,181.0
14.4,21.5,5.5,1021.0,60.0,1.8,8.9,18.3,210.0
16.3,22.5,7.6,1020.6,64.0,1.4,8.1,14.8,255.0
18.3,24.5,12.0,1020.8,58.0,2.1,14.1,22.2,199.0
17.8,24.5,10.6,1018.2,64.0,1.6,10.2,18.3,190.0
18.0,25.1,8.5,1017.7,64.0,1.3,3.5,9.4,199.58333333333331
16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,307.0
15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,239.0
14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,342.0
18.6,26.5,11.0,1017.1,75.0,1.0,1.9,5.4,353.0
18.7,26.5,11.6,1016.6,78.0,1.0,3.5,11.1,367.0
18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,449.16666666666674
16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,392.0
16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,201.0
17.6,24.4,8.7,1017.5,68.0,2.1,4.8,13.0,172.0
17.4,25.5,8.5,1017.5,67.0,1.6,2.6,9.4,208.0
18.0,25.5,8.5,1014.8,69.0,1.6,5.9,14.8,192.0
18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,318.0
15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,246.0
13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,174.0
13.6,17.0,10.4,1014.8,82.0,1.1,11.3,24.1,149.0
14.1,19.0,9.2,1016.1,78.0,1.0,2.0,5.4,191.0
13.3,19.2,6.0,1014.8,81.0,0.6,1.5,7.6,272.0
12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,310.0
11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,284.0
12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,205.0
11.8,17.3,4.2,1019.8,84.0,0.6,3.5,7.6,335.0
14.4,22.0,4.6,1020.0,76.0,1.0,3.1,7.6,280.0
11.1,22.2,7.5,1019.6,89.0,0.5,6.5,11.1,341.0
11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,246.0
14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,349.0
17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,276.0
16.8,24.2,9.0,1015.7,68.0,1.1,5.0,13.0,287.0
19.6,29.0,11.5,1017.8,71.0,1.0,2.6,7.6,328.625
20.1,27.0,13.0,1014.5,79.0,0.8,1.1,5.4,350.0
17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,234.0
15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,120.0
15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,129.0
12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,156.0
16.4,23.0,7.7,1017.4,54.0,1.9,7.2,14.8,144.0
12.7,23.4,6.8,1016.3,72.0,1.0,2.2,7.6,223.0
15.2,24.4,7.0,1013.3,73.0,1.1,3.7,11.1,262.0
15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,181.0
17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,135.0
17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,201.0
18.1,26.0,8.6,1011.9,64.0,1.4,2.0,7.6,210.0
19.6,26.8,10.2,1011.5,55.0,2.3,6.1,14.8,125.0
19.2,26.8,10.0,1012.6,59.0,2.1,0.7,5.4,110.0
17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,86.0
17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,101.29166666666669
17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,99.0
18.2,24.0,9.2,1020.0,56.0,2.4,5.4,14.8,112.0
18.7,25.0,10.3,1018.7,62.0,2.3,3.7,7.6,115.0
19.4,25.6,15.0,1016.9,79.0,1.3,5.2,13.0,175.0
23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,202.0
23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,143.0
20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,64.0
21.0,28.0,14.0,1013.9,55.0,2.6,15.2,33.5,73.0
21.2,29.0,13.4,1012.2,52.0,3.5,9.8,18.3,77.0
21.6,30.0,11.0,1012.6,57.0,2.1,2.4,7.6,146.0
22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,117.0
22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,124.0
22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,143.0
23.1,30.1,13.5,1018.5,63.0,1.9,3.7,11.1,185.0
23.8,31.0,14.5,1017.8,64.0,1.9,3.7,9.4,156.0
25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,194.0
24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,209.0
26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,129.0
27.3,34.0,17.6,1012.1,45.0,2.4,6.1,11.1,100.0
23.4,34.1,17.0,1012.5,60.0,2.4,10.6,20.6,39.0
22.8,30.1,15.5,1012.9,68.0,2.9,5.2,14.8,39.0
23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,90.0
23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,80.0
24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,122.0
25.5,31.0,15.8,1012.7,58.0,2.1,8.0,14.8,144.0
25.0,33.0,19.0,1012.4,68.0,2.1,6.5,14.8,87.0
24.5,33.5,17.6,1009.6,67.0,2.3,9.4,18.3,35.0
24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,26.0
22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,34.0
24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,72.0
23.9,29.5,15.6,1012.3,55.0,2.3,10.9,16.5,59.33333333333334
26.3,32.0,16.8,1009.9,52.0,2.7,6.9,16.5,115.25
26.2,32.2,20.0,1009.3,63.0,2.6,6.7,14.8,62.70833333333334
26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,19.791666666666668
24.9,31.6,17.0,1009.1,42.0,2.7,22.0,38.9,26.0
27.2,32.5,18.9,1009.5,43.0,3.1,9.8,25.9,65.0
28.1,36.0,16.0,1012.7,45.0,2.6,3.1,13.0,137.0
29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,114.0
24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,43.0
26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,37.0
25.9,32.0,16.5,1012.3,55.0,2.9,6.5,14.8,63.0
